label,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36
9,1373.9200841707618,-1585.960181673032,474.3645174861359,-290.5604020065036,-548.4809492073842,807.2598417293678,-361.8169750228352,726.4416185915327,-186.27969827250934,-812.898141737657,0.8863864319321237,-551.1540043467243,-3.5958918223587055,-287.5573018684496,412.5138129285255,685.6573879346577,-289.60926001320894,-224.99033936458733,117.79411983297909,374.37574506013425,-210.23864637338548,500.5258133709666,328.4041840430315,239.90283748151273,-185.61390805303904,-332.7815201676144,65.41164607221775,-348.44587166300676,471.24498735802587,-178.88863968108285,286.7521951284613,-51.55406536733462,70.04164032696252,-190.01713624461595,-8.13412278758764,-28.22807499731475
10,2638.850740867165,-966.1603279071544,83.93874127927319,-1979.148393309353,66.27682169894814,-1801.323728297778,-757.790445042561,1048.1674816506325,965.702456384809,-153.46703657387562,-1049.1991500303113,250.80681730384416,-903.1465241370366,-292.02142706417635,515.2601778572916,-217.94885748865488,751.6268621846517,-222.25619300114943,367.4332585303564,757.087589340428,173.33167493291722,119.05648959978271,427.1760853180057,-618.3613850124209,-208.71640359250122,462.72006312842495,-211.74293420471844,-87.01346877150847,-229.06763220830226,-586.7548324175021,-234.28160334513694,454.8965376855508,416.4946483473623,-129.434329413226,-43.0199154774473,-284.9238853400768
10,2269.8096313588235,-1546.2632863596941,-723.1732520001842,-578.267370685448,-607.3315686880244,-1155.254860596375,-816.1332387476292,1144.3680869488576,1304.912990954413,-546.0346029344653,-844.9792812981516,41.41105095504955,-197.367866037216,562.7009462063548,651.996385663734,695.9940214490267,86.29872721607951,-687.5985239963654,-61.63436746257833,-751.424586479016,327.254990820721,380.29474453088125,-192.0303628163695,213.02693195820564,-139.72480727579662,55.1910740949685,-6.1106203237851275,-59.478043536428565,-246.52375018101026,417.2236649280096,-284.7667820998031,-152.71412898956356,218.74471161162487,119.85287259910969,-194.7898229236985,-10.05114218034526
10,1518.9272899867508,-2332.4908163022837,-1445.6342127349105,-1503.3919598233567,-197.40025349922053,-512.9828201742458,-1087.8711264188719,575.0297420235934,851.3310930825724,-678.4755193100717,207.00848556499244,-24.61968620527489,-168.54592789481697,325.32947301997734,348.7150900998526,164.8140213400122,118.16477862422303,-732.6402869176792,2.4424196947948813,62.01457878078289,-73.34733286420344,-197.40460450261244,7.6638928426524835,-510.13066723358105,-6.929500895629758,-534.1595055038986,33.203569167044606,-2.9122161691417006,104.44144109108501,-593.441192265235,-102.22201282881727,240.17520298391247,427.73946203670926,43.80358652560403,-302.43773528677207,135.17008125560582
10,2345.6552663732095,-2367.661348173909,-744.8581009770843,235.35640245297145,-656.3190308595962,-1940.6462541960998,-461.43493072108214,952.6027923636289,1000.3331987178826,-879.2018915276531,-1180.1117980312501,-98.32419068620618,-74.23868052385512,189.44901015299843,413.5055204811812,809.0562254838527,772.2387270525169,-614.7005827678536,13.39222356384452,-375.7661971539818,472.4481798009884,398.98781356856296,-292.57528494718787,-30.14674980586365,-220.51582872287958,170.05347878312338,-286.94815919645185,-54.01294446553169,-222.85596381175995,969.4641231128448,-251.78584032087525,376.97855160763294,47.825367327335215,96.235466000555,-90.98949695004339,296.9663198431147
10,1944.4920764507801,-1428.105930255117,-879.473873408018,-2045.8823739190889,567.122501157096,-1140.0754421773108,-360.8163778495735,702.2757226693593,383.05051334092013,-1114.1528920633164,-570.882843709079,725.3122165923643,-835.304722134766,539.0899249151023,-293.6532632079292,-424.82821002091845,-102.56487033251136,-242.04379826351015,123.39972178186738,455.3182099839149,140.2894582998884,-809.0926947202141,270.5044558505738,140.84044612164246,554.7411158429427,-361.39010464863117,-628.1046848257762,-12.201320931806077,-544.4310321808289,-195.21027171249892,180.11449519185,-4.3165301212756795,-465.26057413047147,230.32519514965827,-346.37699632634656,182.06331496352652
11,944.1032711962192,700.719945581092,-1787.2401640796963,-1736.6511970658878,-823.5086290993091,6.785528561966416,631.7093336022849,-252.92656848230382,-1397.5557263598785,240.9977830505857,364.1674960907131,486.33648697586193,-455.77867319794564,-270.46791253645176,-513.4251001162228,1178.9058391138708,-207.3453058835379,283.87409315488696,484.72996064498165,-110.06824204176534,705.3317614792504,-220.2816726323308,335.5162672427266,324.4094680681003,-203.39579670861838,-443.5604700736654,133.1349957084864,206.4190219811399,-34.73560318746941,293.02189420315887,37.25106280663975,-261.30737444366486,-45.8876061278631,-223.33139469090142,37.37091193905759,-234.7767779723855
11,160.27057904754625,970.9784540820847,-1741.9776667887547,-1950.0790192873565,-490.718603510151,-101.64206368648134,557.6801452392834,-726.851148832065,-1109.3601166947412,-116.23321874521093,340.5048689295375,410.41988953076407,-216.61709714520555,-370.25859697345174,-387.5099965643013,1081.130162343763,-142.1209154978182,8.831121458444692,498.86198615420284,-125.45413483156604,440.5201492396438,-75.24742442187895,322.93223003936424,382.08430228472434,-462.2588816470352,-150.44271889374033,25.498265332051638,218.33199235460427,-303.8995917329585,249.45086960140762,-324.9860468137423,-556.9369147682205,-201.82064710085706,-317.8030040596122,255.21321659221474,-304.42394780990196
11,-812.906641194884,1438.8132098521403,-1546.6395196127287,-928.0421053343345,-403.0330436861581,-1014.3464918035959,606.8983485752764,1183.6709767325938,-1066.4650913988437,-425.137440603948,293.91443549195355,327.03684478967114,556.4482732478533,-549.0178027736742,-60.6261334142173,303.32464753321767,-749.5905703823012,526.9883341871998,-550.7681049860461,342.38498036737394,-245.00180559389005,-473.6441054297269,203.9169095176817,-200.618129608652,-449.9412034090677,360.000843824355,-1077.0538367092486,467.26758845832984,-744.8724417628797,-86.17105749715117,66.79505480695465,-121.61193830190655,136.41409052770157,-203.1984746195413,320.180495630809,485.9657745630285
11,791.8891288554437,763.0519028141091,-1944.920922387975,-1281.9554149003018,-1215.3089228341992,460.3348477290489,988.4782446561644,855.1245332559863,-1268.6503848755517,515.0237488691045,-62.42672897507587,300.3630583364992,-363.0841777155037,91.34930211371598,-619.6633724160382,603.6667944948941,-41.36735055569318,536.2978532760902,131.23432382320675,201.37207377888407,711.4232957861523,-431.88792587660134,450.57721362113494,-272.08160247215955,-295.8192082120303,-135.84627021756955,315.17339366351626,-449.28441780047996,360.9609783820831,-85.36526341714037,9.922571167332919,331.355119606478,356.32094094341204,179.44171520164187,-745.2369144627595,-371.81948216675755
11,-25.54099888366916,1277.578828901103,-1745.9701876061129,-1545.39858252672,-894.3756783391865,314.34106831021506,1175.1230481352188,741.3979610971622,-1197.8157007951402,133.09010169950034,136.84346770752367,233.22438950167177,-134.87231857622496,-593.1622273051021,-430.9133189646546,794.7966283510774,-215.95503709236823,491.22775492728243,288.6593616934065,16.26912040954273,835.26292003471,-404.99911944187687,84.95097540574778,-44.462325410089726,-157.99038192396685,-123.92987832484778,65.96944799429298,-238.31055256510803,62.85707054485737,123.34634370487282,-126.23997965017253,248.20935501582719,93.16636975690608,-26.582108780506445,-451.6885965817662,-314.08033247140247
12,-2273.427832678818,-1254.4442583230693,-436.58097754505684,-371.9346689199877,-457.5540759328271,187.50233167838175,-737.7452134257636,-574.6221249741502,616.0270465759482,310.86757564038385,236.8310004468388,-264.4998977036023,421.25745471055154,-596.8506874557238,-124.55363626996646,320.0150532264369,191.74161402203114,-394.11242586514027,-235.62429384711476,-40.21341512653053,-395.93853808858205,-799.5811792719054,-103.61220326657349,-79.96152207784336,205.0303424604204,200.29817050198628,-317.9919664870233,56.06735061671629,394.1845558622684,606.0276395439206,450.093693313726,-23.918599356626768,50.35183515635461,160.67814886121405,32.252088457166074,-343.0748162772394
12,-1474.5881074881047,-23.210252766053216,939.3178232442423,-915.8961433087654,-485.03472041035053,-13.399306125725971,-1634.5397837266114,-870.4259074234582,747.9271294763078,198.30171244888652,778.5830015092265,362.20421094807625,604.7849415493955,-486.2898678742902,-164.7385658925815,8.09423836996475,-76.95134568982601,-3.3067956077950615,-398.7176715983439,194.4338306842666,-277.45874565449134,-899.1711050263447,7.195108672480956,-550.5258484253268,314.69882391809927,312.39755162814345,-27.536866842752914,-10.86629858277404,330.41507027322336,502.25975608101055,209.3862639395275,25.368506646140546,-230.4837820896159,-128.63196437897523,-403.0825584269672,121.05422660875418
12,-1030.726899173262,-568.8695575686494,642.9692461385524,-563.6531367145973,-765.4236587019826,264.08971410301797,-2082.3755152282706,330.5389580790043,1133.3207381670447,132.4336981900477,189.09481538185415,-132.54674105155138,502.88239298062734,-623.2139468274246,-277.64413821787724,581.3936817071389,-643.2061658555201,-349.4926872748699,310.7950947708,-70.27162791333728,-278.546801485673,-233.39094580078813,-296.83117872797715,-299.395430617166,116.13495812207877,14.34063053746447,225.44145486720552,-62.94697688662287,368.64517366847497,16.329488113369532,-35.85535841454083,-624.9679791918106,318.4990397827878,335.2189232137013,-166.92681865173566,177.90771389611805
12,-1149.3459380171655,-364.45298183069485,843.9020703561498,-550.7473660994011,-1340.088697611598,343.94536231434176,-1471.5271461705122,1.3104172183227778,1072.1853234404218,940.6883473685637,203.7272703771085,39.3794647580917,610.9327246348687,-686.0493905576442,-395.48661559448135,525.194033010937,-571.8636930904255,-50.85259681625782,-157.96810513700535,-156.05542141602444,-292.7317351056367,-667.0725609146184,-341.55682724374776,-42.733627820658896,51.02936480498876,-109.6369897866268,-77.78832401924059,232.8609839435145,290.49535558071017,103.85310537468547,-197.1082373439124,-255.7468923718631,272.5111320890829,154.27212102084872,70.85062961299721,81.62644234419423
12,-1242.873021964593,-1505.634625950135,-9.48165622854296,-940.052009725168,-740.6597282149486,32.74751434377791,-1015.4919115798987,157.1598806259701,513.0468224012291,126.01793141327195,9.737176249429595,-210.91017215021165,21.435679385426667,-644.0907480807641,-472.90350497298687,508.5699683244622,-27.701413036121078,-637.2791589211831,-80.2759608169425,-63.809015701574445,-91.42570931426775,-865.1654013995694,-222.5973689104875,152.72889235210218,-13.43168949431319,-230.33998224733898,227.0513141629296,-370.3414629244289,401.23829883838505,261.3175073963981,552.1327429213267,-372.6547472458091,32.975040999585,226.83573829082684,240.49404490435288,-11.800468317502137
13,-2478.3016818672427,463.6598986484243,1625.5478667374757,-407.00460702535077,103.04220759405497,34.52762412985229,108.25493923413683,-11.930904605857446,1058.6098625836669,386.8181425593793,1107.4284063331836,787.4450261786175,289.3628974497827,89.37250252271923,142.36726363935537,122.55483248741564,145.42245085722516,149.836515597329,171.47434597592843,381.9726705935528,93.10361644110856,125.4339275669514,125.02196718060219,-62.95797317112415,-127.98392709665609,304.4807804138765,72.41232105277928,331.1768991799301,-389.5316932059272,174.5919246065573,375.63066257889045,201.41582598890108,21.037811659645275,-39.177627847054026,189.72230898957466,-227.3955405089926
13,-2762.589133624009,190.52560928086135,1683.7208052637886,-254.5160109229673,822.0631984202012,-990.931245715985,354.6451589301833,-892.9302975249282,193.2301845894111,134.44782395628692,385.62585079280973,472.03546383909145,165.35161747247443,679.4835417742395,-489.8482216617875,586.1236535206103,68.71175944681471,20.66212899200576,91.71270344668933,57.365302122496374,-13.264813106111838,660.7270393405277,-6.027773177039608,209.99065223733658,-194.61932124342744,185.96839170645347,207.46954018756463,24.794822875053974,240.91824291794813,-178.51026531942645,113.71593245802872,76.80998891459612,358.9725585866488,-278.34896442377425,-19.627891017998607,-487.7227877768118
13,-2558.0964227613954,-279.53230072956956,1153.5999978976479,62.885448995744156,-237.34389698472125,-368.2269139754032,537.5103655447344,-91.24664818243424,719.4916934473391,360.03583001866906,617.2903655934344,447.4455995299427,125.22723610138895,67.5555777510929,82.00582426974648,-20.232372934059843,341.38623694582515,-319.31533199929413,329.69110231536877,292.6183276308804,95.75999954343742,380.6259730797733,168.24983166089686,222.40645002782293,-435.12415161659527,-14.16217383803339,102.45603799685,256.63446729923277,-559.9776239094604,151.56956291873837,525.4871090222618,-91.76648546059178,280.54273663219715,136.7094414924658,137.0127880051231,-106.87422153534087
13,-2791.161387887498,-493.11930334354264,1204.1068322360118,51.44157431401623,188.38195744970807,-240.53972130108374,352.27230943311275,-176.73088264959424,732.3978214115103,-355.2824025098285,823.5071549578706,740.6858561051822,52.75161072543517,395.6783007721644,452.8456573685346,-252.67754931142096,-173.12183928614886,10.602029885419814,79.23253650671052,-172.22587564083392,-327.6687708365373,203.01254779679886,213.96835226180085,-118.52404015768187,345.20324566786036,46.53103105388418,-22.782949974880133,-50.051379753351135,-509.95818562078665,402.0473353060809,7.206035272032163,113.01928617408477,16.413958812443333,44.259340545263306,-162.02281953216394,-219.50720961867154
13,-2403.4096526094745,-630.2136189689114,910.8670349577318,492.2767236972404,-612.9719476181948,74.3366690339542,358.6643539441337,330.26270340452675,561.3555505365,324.3043543705392,340.92508020731316,359.0073633696203,444.5745549996544,109.05683993278302,238.05351878513707,48.78335930100365,163.99929271569803,-540.5126413323047,338.5732701977204,32.78777633699656,-213.72908026066887,-300.03985803981834,52.1066714595603,269.63465548963785,-263.98030350358226,77.37418688353654,-21.674372837634884,278.1131511526072,-877.9422785710775,244.42229324935755,136.5621425945515,-279.5594780177471,134.65450021732232,-101.60461751216948,299.1690347197434,-218.04656664745193
14,-1953.0472019838742,3107.1384286529988,697.7745395161339,-50.55453100102861,-697.7728723065914,-1028.1130257578372,-212.00201367113866,1391.4820359352238,-274.84661267499064,-922.0201842123014,781.1520137475145,-623.336679822743,-19.556932468587178,525.8242183522732,-640.3737741507545,-18.75927960081971,392.2687510053678,624.3910700747101,54.36310805442099,328.59796755870445,-290.653401926141,333.88514971404476,-303.14249905354075,-50.424000830978976,-4.188948120538235,-676.2352279179628,-438.46893637519736,-510.27752536704236,-24.98086619754396,83.61744338286312,-61.33309667233278,-32.675489913975234,215.83752870145508,73.4230885981284,203.59168401120277,168.58495116985594
14,-1853.595335383445,2971.4717266472003,581.0182703449921,124.32838338007193,-681.6418855573517,-579.8160000633625,-456.06947622119174,1654.9909207245585,-247.40164405526565,-887.9014767887588,641.2148926242029,-480.0714458646851,75.48947318259152,408.3110182836533,-255.47179390710392,-536.141998787154,268.5427616913804,640.2196976666168,-46.328726183891185,641.7163088164172,-246.67160239598905,225.62908201762787,-321.5798249689251,-284.86133771625475,83.99545729920116,-296.8448069096318,144.8869655603225,-494.9207974742599,297.914299845989,137.37691987558406,-294.33118321098107,-198.7695354917842,-326.5410568430588,-26.878141399423967,-118.68115967690949,234.85158150675875
14,-1608.2863973236,3470.959322550192,1187.1641149655359,-291.7314128699095,-468.8672155349259,-759.0217067337869,-275.244299694604,1031.1318607485564,-315.8176406456533,-1109.096424586744,555.8487399327925,-1028.0175934280096,-83.31913332561713,584.0921666754407,-911.4860448008446,123.26911480405116,509.8021395911072,87.18430771179263,-303.2140994334147,0.20361078404094712,32.88726622567502,467.2460391809374,-431.53536373036314,206.55337324672064,-32.20247646920947,-508.7397186921176,-911.1155790950743,-413.7455935323956,240.9820039064166,26.871094052834703,-258.35276752905594,-239.12850863435693,248.29125661565132,238.65667087134304,265.20739125406294,108.00868049112776
14,-1204.200352109005,2812.765030536015,-182.05894776384918,-1076.3327209981942,-1070.5627798848077,-882.6178039766211,-8.197190991565797,144.00041843066867,-368.92921189082006,-802.9532394991039,237.95570133902305,-314.60535508919753,-258.304345730639,206.3204408468071,-488.9883406731405,204.9765547800463,59.84055915846304,-107.962941019597,-270.8082692050715,-314.2502315856079,-135.16604887653222,-162.87828669499459,-305.84970298471006,92.35981502335474,193.0441886189463,-42.099339435502046,82.43136898361989,94.47567270222419,-359.9216008062189,348.4559155269638,86.71972967501284,-19.604717647681092,296.7293386135911,-666.9147779576751,497.80494485219447,-632.3136806260104
14,-63.540352127488966,2139.866382070413,-828.6421952525262,-1120.9407039202338,-1963.480305325428,-161.346011836798,126.44236110186634,381.27904131045324,-582.7669998512406,-505.6624217875225,-59.494796032939206,-390.6878233993053,-301.3309597339647,524.0566408425752,-121.33427005268084,-312.490118587578,58.58506893421317,289.0500266460574,-165.6831637234605,523.7595913215067,-405.43948960975837,-370.161746713657,-378.0782477893825,-952.4381716974405,-127.70746580355093,255.25500827675248,41.2155280773735,-51.96226888052506,2.7053484388990086,244.9755137139303,-249.4289283738844,26.512806121922203,196.48632222096023,-280.400687815742,561.9963318833583,-479.440054331779
15,-143.69611727531554,785.7180191067637,-1280.0775794400874,600.0683822668545,762.8591589640934,110.09434125236936,-266.5210845599146,577.7360886879537,-660.4131400177273,-104.68084178627602,-597.7104013335188,-134.3208013457549,-98.75011866456263,84.93110733242507,-66.91566935572646,-86.8093030263896,42.47805552749184,413.20141778348676,621.8181552147291,140.2576808976905,0.1953511617103274,-424.52942618876665,-157.45386808849247,788.7390043453419,150.80611269820446,450.39867434519425,-92.96101420635873,395.0652151348346,588.4130374283575,-236.6871720615678,72.39579099052285,613.2393495438135,60.23984327942509,105.2078842400267,-219.25334551163064,-340.5927502756839
15,-11.587501343664819,851.262535068153,-1396.1436239000925,406.3800934955157,654.4786457391217,61.253614411014574,-254.7174879064475,473.67545925343404,-648.976692257407,-95.17979288799413,-560.7991939688392,-240.65040343880878,-158.50404963743983,126.612399914278,-22.794344072192626,58.06047046939791,276.96797880256935,325.7227840917649,548.9016063670917,138.40775091919954,89.63126425965231,-385.93068049038027,-112.84519144850397,782.2599141558063,225.75136986646578,350.9060143756423,-49.959191570429915,279.01631637696613,642.4754106180515,-198.77333729438828,-99.40279909725392,589.9162884306675,61.79970725199215,169.5705496477582,-353.4805761015475,-237.5695176553618
15,530.8911313869262,50.105624444553186,959.7095330948176,-422.9419196047966,752.204570243013,-60.12150391765089,175.00166766725454,-750.3328784576966,-202.3395738814997,427.8921915637252,-197.33056141699387,-502.61825079552153,-160.2801129198271,313.40026046436844,279.60876525867286,123.80837325848512,487.8360976089102,209.7947646762284,-121.20391760097237,76.40107378516299,-17.527524897759243,112.0698444901758,535.7844947923375,637.9484953541942,187.53251782092582,-59.58948957845584,-203.82581237814725,-255.5515165741985,-154.11252582914176,670.8604389571805,-155.34311169284987,55.35628390879855,22.867781940903896,451.0696145280517,-254.0037492485085,133.14448570823447
15,249.58897785619604,209.00575039535295,1019.6616581633629,-637.3781111905671,626.4399004149966,-103.25494765807416,520.9951963788347,-648.9568483323112,-275.34675640181825,662.4747050450148,-347.2865522653756,-602.7171661665712,-162.38253531881656,157.3000774555936,339.5251768277828,231.80940697897236,167.8932221276172,-46.4154758240054,-46.739544549037035,256.20610362036393,12.906029193485189,226.03070570392805,488.7611013843453,683.2553675372218,184.67089048911043,-2.966177121867183,-22.546062020992963,-133.0471257930002,-246.14128596042184,423.41409365651293,-8.05005350200944,-19.076675408773028,-247.9825943246636,181.27872101456165,-350.51892228119453,89.29343466389804
15,201.44688463689374,470.526320636122,867.6234928007369,-254.78632266408476,446.14373674430306,-259.051017224572,596.9298144701535,-651.6844905258985,-378.22702893335395,314.0631795211829,-367.1670376656958,-826.9194228339627,-390.76224705484077,182.3598956058096,266.9278115264255,360.5387937664099,208.55384838195448,-13.868606038171142,-32.494965917436055,144.02783907937766,-54.365833137337376,116.62244637152314,521.2359880942294,724.2038716212094,294.3411136484381,108.12509584816173,191.71408497752745,-199.8433530794848,-73.24688213876361,391.6218975885509,-85.7289942519757,-60.33591947931575,-285.3587281329539,205.39386106698436,-454.7386720789696,24.101721547772257
16,-543.5187807585817,1731.2228499044995,-1756.8363435837812,1085.5438706907014,-382.463559881632,-248.58385096385655,830.7038880265653,586.8860902975034,442.7207507570182,-168.30754542704958,-257.3654799487326,536.6142465793703,-308.5342924466761,-1105.7338663065323,910.291722230851,-39.8241732924585,3.7690470965648366,1112.871542188491,-187.08242932456432,-530.8635395085454,-258.5483463560213,210.21744067013503,-452.4304080231076,127.83811036900586,1074.0092854490495,-353.40848624991736,48.09274731708996,-292.408847789009,-350.30139427121486,29.997773028684307,188.14228292114643,459.82158931346885,735.4726299221486,-310.9540015647875,289.81297118587577,90.47022511407113
16,-1199.9737099651497,-317.95672401989395,-1412.9285144752548,490.22329610788154,185.17548509977786,171.0502925497591,1025.0019834016414,430.78252304170445,1161.9694444071179,-196.14168015513053,527.2691775952304,-478.2669057621404,-723.781384729952,-528.4401883450729,620.9984592616935,-102.77579229552674,-312.02751634368474,408.0986891663604,-449.87544028278097,-57.823178282388135,-59.792086442690135,-451.19445400360945,-302.0048789563398,177.7067587824242,154.1270973976509,-401.8048492231069,209.38105670046124,-329.74949028874266,292.72025563023226,563.9496818175663,96.2659980837162,-194.39897423146004,-19.423295862547,-165.3807486348669,-136.89143686028052,-203.56130059713618
16,-3557.595889879775,381.07143168911045,-708.8330167483549,1598.4595676927056,-607.7060367340378,-520.3813478378565,1087.7404801480893,1203.860741277812,-12.720110013368483,11.566166544147691,94.88655483051521,-417.9296020803188,-510.06867674890145,-292.04547350340283,1176.3254288425587,-832.5801425997256,-570.2858364433685,948.1507715427068,-50.910289687638645,401.89610020613895,-446.3037376815758,-96.36555570701184,-6.050873378086244,-284.1772474159642,1168.7820196597227,-639.2396022896121,791.1398980591055,260.9433324127407,-296.698398180306,436.8988639151421,578.506826233004,232.1890083033529,29.76423628654687,-389.6008271874261,-135.815320750486,96.29598194649164
16,-1019.0333353319259,-661.818009930928,-1627.0207685930468,1011.1997612798275,582.8171071991927,557.1885455831466,1176.6667710112206,989.1274256508532,991.330232035715,-84.27378847935242,-240.7764400772108,190.72460536852233,-20.98918569898393,596.6570566680011,498.89474446610245,-390.04568841979847,-890.9066798127732,-269.04191586030726,499.2743750421664,-320.41013528138944,708.0946056729726,-922.212724881613,-443.2213463473978,-207.6884942163,-256.15384884090673,181.9058692770642,118.16975697517367,-47.045438564665375,253.8081325075895,-51.359720733975266,-146.7041240333849,-62.382652276180266,18.87029707414942,-69.05036371182982,130.04036722686445,386.3592985792332
16,-1325.9552613371727,35.967843948527445,-1192.252676359877,484.1683115618862,771.6286423894747,-598.2826499409434,1579.7280451466893,898.1136594794835,846.5795492447437,-332.55373030016364,387.4496380003622,751.5693829103525,-172.92822779523954,-219.21461290162904,462.09164311094617,131.79519984101185,-357.8968507074651,2.9973460254219617,89.54202398991421,-300.89021171338493,143.95456239853024,-102.71537374555763,-370.6726816094885,453.6854351655093,-341.2644709188562,-591.4732667929968,-92.59743043920466,-310.31790470933913,-189.77903472165298,6.130945243581607,354.6565663027009,89.96723180750303,-94.19317408059959,354.5433362333267,431.75404806986967,554.4363700047963
17,-943.7025769323744,-121.77285133533275,-1117.9712369542722,1181.656626590961,-1145.5362666029496,1216.1442140822903,-113.87219409820597,-345.5258626665639,-93.83912029738576,-268.1707753168392,-439.4985098524506,-300.10614336702326,882.7461638678448,256.59696395208925,356.4824721024387,-169.54828285201515,429.1097547081154,132.04472482635333,784.471108971029,-366.7500612264243,277.33710034417487,-339.0840623293221,-223.58556003157665,586.4507115476549,75.54920785953752,-147.46158260508906,-94.0540032533165,478.0741210708703,-271.9131841469773,151.5695915869539,-112.49758062961351,-267.8287340546139,40.72163024982403,-463.5105583069281,-251.5107085126173,163.15591397507296
17,452.73570194985854,-792.9660121838348,-909.660594366838,-536.3414327505373,-590.8669639937149,1038.5243373233618,-903.4132261827198,305.0880302667037,-145.45215782492429,73.14323377178513,35.258990339686704,-65.21159086593232,357.9873990856907,-323.62990048080536,120.25924138600116,-250.07188469723633,-60.53452512121521,7.885462644027015,22.798133075588556,-496.2044357357816,-206.50792502213017,430.98464817260196,336.99402492425247,80.84257287891216,-123.19955989425675,-90.52332430709163,-46.996133035827185,-443.4547328655542,51.270875735208634,-269.4180195350376,-721.5954626933415,-69.67284150618839,93.65840831484405,-593.1181842274356,25.59723117910997,-312.9723100109616
17,-732.3028328717977,-450.59881261556035,-1224.5620656034225,1408.4349905548447,-1343.4557639607524,1164.4631314908272,-155.42482028281773,-201.78458129038398,216.0552372083389,-300.50544192724533,-424.691359258362,-247.6351241082997,815.1858864333212,133.99394657735903,342.58245104772055,-195.09639056158727,50.395625437394315,148.11966050888967,662.594401281546,-439.25094375985555,486.08949727529426,-204.299497384589,-180.3259939198921,430.29244735247516,83.29331568747715,-10.817825577567842,-191.60592561071678,254.39596579468247,-253.05065649618192,189.61493810191968,-210.84591258093388,-243.28209420437537,119.29111960108303,-579.4989312674454,-286.79094807087296,-11.815276069985849
17,656.562281012529,-1745.7526102645738,-1346.560000743759,1292.9835611873805,196.517953646152,136.85085157510312,-723.260586089615,-1072.7127290327971,-459.2253571192945,-1627.9050994859024,444.068253541035,223.65132230732146,443.54959810383514,-90.71981603969542,-271.27932541203666,-458.003934366809,424.2273785098651,521.6808615943428,23.961036026041825,576.1824354498741,-150.39224586769694,-120.84935757149668,331.24521833965747,5.159308449749595,-82.00111237561433,479.7924913319858,-333.18934515545607,-21.098136266089597,112.77017457889903,-286.8562393482664,-452.5962438092823,-206.96951443296678,206.2683010994004,60.66035635290592,-278.51804119616986,56.866103804438524
17,875.9421543531305,-1808.028354172266,-1326.4995543484365,1047.293938663058,457.68267925690304,480.5460924841646,-1035.702885267992,-596.880802589615,-486.0047117791569,-1374.1734415788867,579.792391335824,322.11215968817476,494.20102685888696,-63.95254980507188,-129.82113303906485,-227.44353625579893,636.2223165665555,385.31816927180256,131.74895124420462,406.8255173671928,-176.31919648439828,-54.67176790213139,211.1939871108101,-70.26049699334948,-127.20740969267986,369.5722743014386,-95.83596508598187,-81.41755195859355,202.31694664789654,-268.83489722791677,-543.0045156155235,-96.37633285951844,362.5541918962712,-228.81508649241505,-243.71868455153708,-163.70529377984465
18,-2237.9410354954352,-1554.4713876832086,609.8244122760154,1371.7520350025395,-173.67740546625856,310.02666701092113,766.9980919808177,499.698414725074,-125.4491661957396,398.30233480037685,-1096.1779242472592,102.03014327953464,221.7312525730745,759.9131618808264,-399.6845135266154,52.941211594895265,-142.29531191703705,-147.06149674575533,-144.8956783266024,-5.9071376931157005,488.88077896336176,-258.8312116793126,48.27159947805312,-614.4520069455377,-126.70784777068988,-92.04226530374517,-234.09683473690927,-389.6039925879318,-180.23780169123864,-679.8864221474848,-162.3140922435282,361.43873721035584,95.03861207626858,24.287292270215872,148.32425110991127,-20.337693580436046
18,-2165.386973986741,-972.3338986143482,1401.4272636940325,-393.6086649488182,727.4892352272586,208.7350403161572,338.7124724161848,-865.7937074292372,82.5103189659351,611.2694788161799,-113.29273867516781,154.86603076598612,-54.90904551265314,223.95716118088114,251.7632422701035,-13.150934199654396,193.5420627404173,454.36643368173276,82.14041985639045,-72.19686848196758,850.3026425589328,-26.514690887299267,-263.50849331673726,-81.97514585445168,335.5205180365704,-109.3890056162145,-315.58040180366277,-676.3737806582975,127.47880724413952,158.41432341087193,237.60131991089347,-177.22243100090367,166.63677110050324,171.00731509458842,-82.33459662600126,-117.65746969315609
18,-2085.1614583218675,-1155.2900471569942,1078.734826037435,400.15654829921624,329.93078806949586,400.48103474295357,136.09010891450492,-362.4447857747756,239.47119807813127,1323.926344405365,26.37257943456823,-61.91516002948767,111.18334087224164,-27.49001760747015,-169.6800255339075,215.92415620789507,292.74700874135385,-166.1666240305834,-333.9456995204212,514.5662646209728,326.1329986087284,-348.1995848068549,-86.79035509714748,248.92502476303122,129.70677262017628,-566.9543458584579,-257.54839555967294,-229.32322401571219,284.01113633919147,-209.3789629256337,273.1803815721211,-23.94904354477822,24.651067099744257,-132.76651877711012,183.46774623817308,42.5841611977066
