label,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76
12,-1474.5881074881047,-23.210252766053216,939.3178232442423,-915.8961433087654,-485.03472041035053,-13.399306125725971,-1634.5397837266114,-870.4259074234582,747.9271294763078,198.30171244888652,778.5830015092265,362.20421094807625,604.7849415493955,-486.2898678742902,-164.7385658925815,8.09423836996475,-76.95134568982601,-3.3067956077950615,-398.7176715983439,194.4338306842666,-277.45874565449134,-899.1711050263447,7.195108672480956,-550.5258484253268,314.69882391809927,312.39755162814345,-27.536866842752914,-10.86629858277404,330.41507027322336,502.25975608101055,209.3862639395275,25.368506646140546,-230.4837820896159,-128.63196437897523,-403.0825584269672,121.05422660875418,-160.97448099461252,126.17920553643722,224.22516851534544,-323.523232691311,-542.3481133775823,335.77946771635914,384.50847213570773,-362.4646530417992,-71.50997095046552,-111.0992731270571,-133.6767691230076,-287.5536391848217,-211.06033480594598,130.05154751827615,206.99588713162893,255.0363306767106,-199.44568393588332,-364.8007015417796,371.84404658529746,136.51256072648513,10.545475614369767,-60.781446796279,110.60039225609684,-148.39643839010827,219.5279027057223,-147.62656223041773,-135.20021800095623,130.1658512947294,199.10723872899268,-283.25969020524843,14.033650194745785,-56.703090000022925,196.5468662142818,-113.29886536833483,-16.58240062361964,-110.86684432625167,155.02941345207384,86.90617379929834,-47.776870759392224,-340.526742909718
12,-1030.726899173262,-568.8695575686494,642.9692461385524,-563.6531367145973,-765.4236587019826,264.08971410301797,-2082.3755152282706,330.5389580790043,1133.3207381670447,132.4336981900477,189.09481538185415,-132.54674105155138,502.88239298062734,-623.2139468274246,-277.64413821787724,581.3936817071389,-643.2061658555201,-349.4926872748699,310.7950947708,-70.27162791333728,-278.546801485673,-233.39094580078813,-296.83117872797715,-299.395430617166,116.13495812207877,14.34063053746447,225.44145486720552,-62.94697688662287,368.64517366847497,16.329488113369532,-35.85535841454083,-624.9679791918106,318.4990397827878,335.2189232137013,-166.92681865173566,177.90771389611805,199.97466293539324,-186.0134431792162,-100.48143817229243,-285.46595726949374,-111.00859128679646,-7.932515143324075,-309.91553464798847,-150.9571286237182,-48.157084900025275,-19.245244344046107,253.4935760087633,293.4916110661474,152.70833580148766,-53.67103027224591,-148.38231010479254,450.383475162812,206.76848565348695,174.92964215511643,-297.4291452072388,-87.2466733779859,-17.328387358987058,-93.79723736637969,-128.3247542990585,-149.4691346500609,196.74760028961984,62.33249643602235,104.38453772871564,125.89669225802743,-161.63822155305903,198.31071312948717,-73.1593563338404,-358.51937372970474,155.37854842581908,321.91684038012676,28.247257898624987,130.19301346952815,109.79985158322873,76.23343911929516,294.0076657337827,-27.965207845425084
12,-1149.3459380171655,-364.45298183069485,843.9020703561498,-550.7473660994011,-1340.088697611598,343.94536231434176,-1471.5271461705122,1.3104172183227778,1072.1853234404218,940.6883473685637,203.7272703771085,39.3794647580917,610.9327246348687,-686.0493905576442,-395.48661559448135,525.194033010937,-571.8636930904255,-50.85259681625782,-157.96810513700535,-156.05542141602444,-292.7317351056367,-667.0725609146184,-341.55682724374776,-42.733627820658896,51.02936480498876,-109.6369897866268,-77.78832401924059,232.8609839435145,290.49535558071017,103.85310537468547,-197.1082373439124,-255.7468923718631,272.5111320890829,154.27212102084872,70.85062961299721,81.62644234419423,455.73304292211367,-401.2119665059677,-149.17861157389225,-167.33153961343302,120.2590493060695,-223.91789970822424,-74.53127875444851,116.55196722988155,34.970192392843046,-184.21849237771542,-54.012591973329776,29.829743272126116,-28.65063359926408,76.39387441317726,-58.9785522519339,374.0140250575904,-446.11298308206625,324.83349721519517,-91.25076296120845,76.13914181091096,-202.6677878137099,189.5832951865848,-44.33319184001468,-80.58078597392837,2.229071901473162,25.30356925727029,-289.8872815442705,-47.191335390169456,-14.821819323664123,256.1418879201195,-21.82083956949324,251.4147651838442,-74.04642657133242,189.5906308964291,56.33274393875162,-102.85827573691947,-210.8599829674346,135.74898863025527,318.1825375156827,-195.43710355672485
12,-1242.873021964593,-1505.634625950135,-9.48165622854296,-940.052009725168,-740.6597282149486,32.74751434377791,-1015.4919115798987,157.1598806259701,513.0468224012291,126.01793141327195,9.737176249429595,-210.91017215021165,21.435679385426667,-644.0907480807641,-472.90350497298687,508.5699683244622,-27.701413036121078,-637.2791589211831,-80.2759608169425,-63.809015701574445,-91.42570931426775,-865.1654013995694,-222.5973689104875,152.72889235210218,-13.43168949431319,-230.33998224733898,227.0513141629296,-370.3414629244289,401.23829883838505,261.3175073963981,552.1327429213267,-372.6547472458091,32.975040999585,226.83573829082684,240.49404490435288,-11.800468317502137,103.80274250179099,190.10071367612056,117.83627420016713,241.87236369096158,223.12624143712367,157.76640642548094,-126.35340275772184,-62.958336695237236,-154.35553859460515,-38.00193286714337,84.70571090712869,134.69020933227046,-113.97540798013883,-277.638686680718,-82.4510909531491,384.1793884696451,52.816531304350775,68.87961518721897,-111.07984335500302,-49.927401436227804,21.20634008982257,81.06279744823428,-220.34763549456778,12.646388419276288,-169.05726612001462,-105.12341158867046,152.0809922688511,128.7144810166617,-160.62808002515473,-261.2778297564876,-38.548871274918696,-99.69806875801166,99.29091898384438,-36.24593676407473,144.88170223035564,54.95020664035002,-145.41967208396633,-182.3974392037271,180.50933866178497,340.33753817895143
13,-2478.3016818672427,463.6598986484243,1625.5478667374757,-407.00460702535077,103.04220759405497,34.52762412985229,108.25493923413683,-11.930904605857446,1058.6098625836669,386.8181425593793,1107.4284063331836,787.4450261786175,289.3628974497827,89.37250252271923,142.36726363935537,122.55483248741564,145.42245085722516,149.836515597329,171.47434597592843,381.9726705935528,93.10361644110856,125.4339275669514,125.02196718060219,-62.95797317112415,-127.98392709665609,304.4807804138765,72.41232105277928,331.1768991799301,-389.5316932059272,174.5919246065573,375.63066257889045,201.41582598890108,21.037811659645275,-39.177627847054026,189.72230898957466,-227.3955405089926,-18.008151727083096,410.559411661942,356.18300181241665,-345.05796794143794,-99.16382797612816,310.0256809204985,6.968980174797544,-29.743138534749747,211.90948492443758,4.45000382749113,-175.89228437366242,314.44182776947764,33.36423308272655,379.4389840088407,99.22196158297344,-11.326191535671072,-137.06275802341597,-341.78417519147473,135.8626147279312,-518.7347160596037,-19.349471700923083,-129.89881874376562,73.32034758954758,174.81348275926217,16.467517700665148,1.3733092512807268,353.05932161095376,-295.86397096803955,27.24693648806629,327.15280582359173,-67.69817625877155,-21.067417001785522,188.617746247049,43.45312534082768,323.05658007633514,-47.73331801343054,68.50937313846204,163.8347577367187,-46.99821084235873,-32.50680064357397
13,-2762.589133624009,190.52560928086135,1683.7208052637886,-254.5160109229673,822.0631984202012,-990.931245715985,354.6451589301833,-892.9302975249282,193.2301845894111,134.44782395628692,385.62585079280973,472.03546383909145,165.35161747247443,679.4835417742395,-489.8482216617875,586.1236535206103,68.71175944681471,20.66212899200576,91.71270344668933,57.365302122496374,-13.264813106111838,660.7270393405277,-6.027773177039608,209.99065223733658,-194.61932124342744,185.96839170645347,207.46954018756463,24.794822875053974,240.91824291794813,-178.51026531942645,113.71593245802872,76.80998891459612,358.9725585866488,-278.34896442377425,-19.627891017998607,-487.7227877768118,61.27616368795327,-33.8591122368435,530.4933589109291,-263.4301595342521,-189.5695332102679,394.8940138011521,-152.131984307109,313.40192877534435,-239.09022338917532,14.828441811447341,-13.873370270919144,91.34693181247474,-422.2750561893767,-235.35610004535323,-297.5524776648687,-152.99291997607338,-94.7367001558336,310.4570374708639,-329.9405719894724,-126.68244968281692,328.11450188423476,-103.60641009078131,117.90118029426364,101.0832865855583,-69.21002608135066,116.89010116503441,-56.758049999530506,359.8713605169776,17.61431496016245,114.45361108117028,51.611543097579506,-244.28675757650572,-46.005096849636146,-296.5955599543448,-169.4014705965974,-122.05615849191933,-58.14972960028059,-519.8971732066649,-272.32590278780583,-190.81151185463523
13,-2558.0964227613954,-279.53230072956956,1153.5999978976479,62.885448995744156,-237.34389698472125,-368.2269139754032,537.5103655447344,-91.24664818243424,719.4916934473391,360.03583001866906,617.2903655934344,447.4455995299427,125.22723610138895,67.5555777510929,82.00582426974648,-20.232372934059843,341.38623694582515,-319.31533199929413,329.69110231536877,292.6183276308804,95.75999954343742,380.6259730797733,168.24983166089686,222.40645002782293,-435.12415161659527,-14.16217383803339,102.45603799685,256.63446729923277,-559.9776239094604,151.56956291873837,525.4871090222618,-91.76648546059178,280.54273663219715,136.7094414924658,137.0127880051231,-106.87422153534087,235.80684316074064,747.9865724509491,244.97196231211723,153.8650360170069,379.43692305738716,-96.97816813542521,68.9011474476307,109.55926255268005,237.7678800817463,419.8490510195445,-132.4193674083885,250.39704763545143,61.70477375035627,233.93498281635163,-177.41691760515315,-15.607688950370996,-37.20009473782652,-169.09850027914564,74.46274060374724,-290.5342337037862,-116.51364950694152,95.31795277469992,109.67917088718552,-140.82764872499737,156.52016282742073,65.27388075052654,25.20160111377122,64.61025210408783,-122.65101121761411,229.0607098814654,-225.69228852463604,25.928690783336478,-144.42564607577776,356.11096257902346,-289.3703046016919,-148.64729688512466,95.35714050217594,51.942121056722094,118.74061762079536,161.63917553922693
13,-2791.161387887498,-493.11930334354264,1204.1068322360118,51.44157431401623,188.38195744970807,-240.53972130108374,352.27230943311275,-176.73088264959424,732.3978214115103,-355.2824025098285,823.5071549578706,740.6858561051822,52.75161072543517,395.6783007721644,452.8456573685346,-252.67754931142096,-173.12183928614886,10.602029885419814,79.23253650671052,-172.22587564083392,-327.6687708365373,203.01254779679886,213.96835226180085,-118.52404015768187,345.20324566786036,46.53103105388418,-22.782949974880133,-50.051379753351135,-509.95818562078665,402.0473353060809,7.206035272032163,113.01928617408477,16.413958812443333,44.259340545263306,-162.02281953216394,-219.50720961867154,180.2355316912883,-60.06903482722979,192.62531031725524,316.3307542583724,45.422429839992226,290.9323298517163,224.60606208835767,-288.94586139190983,92.57865416177762,22.812675124154225,-167.74173749486408,-287.90840006602275,-284.2789374121487,-370.3359497495013,-243.4079098251973,-160.43693842978973,-62.869654903491465,-80.73547224507264,9.106965253210703,-258.7658281305091,-276.5078678394757,75.94758717469992,-505.6167206123412,-213.1996125122621,-191.90889496965497,253.5386930389627,363.71249464781204,-112.6857534079786,-142.34236559319788,-60.36667247482667,-193.75119685028486,61.74978646293999,-72.66585826209811,198.54367275671342,-86.82562580873422,41.63295509665626,147.46836122822407,-187.77687669855445,202.56677496783857,160.62381299270066
13,-2403.4096526094745,-630.2136189689114,910.8670349577318,492.2767236972404,-612.9719476181948,74.3366690339542,358.6643539441337,330.26270340452675,561.3555505365,324.3043543705392,340.92508020731316,359.0073633696203,444.5745549996544,109.05683993278302,238.05351878513707,48.78335930100365,163.99929271569803,-540.5126413323047,338.5732701977204,32.78777633699656,-213.72908026066887,-300.03985803981834,52.1066714595603,269.63465548963785,-263.98030350358226,77.37418688353654,-21.674372837634884,278.1131511526072,-877.9422785710775,244.42229324935755,136.5621425945515,-279.5594780177471,134.65450021732232,-101.60461751216948,299.1690347197434,-218.04656664745193,282.3102455488049,517.9801075586032,-34.34231449267749,423.919847169584,148.91895616417816,52.55673227117702,-0.46976241905412053,-57.1435628822379,-55.62958989713819,-119.07908935126221,-219.1893558102743,276.37091244993843,-333.5046895194167,367.08742040850467,168.4636000211747,-5.734120097992701,-194.6133841138707,-182.82418065626177,-59.3324353825281,102.75695735841771,117.45277215066568,-196.6090548391417,366.71878309617097,-103.06340126996929,309.06925916292766,-175.19907624127737,146.54880955559335,101.20337251284113,-22.90242092580081,-2.2331238004620246,115.55308425121459,188.05660720316743,284.8778787470582,-50.410047096919996,97.31854601546442,132.41442044698994,-14.018315579615296,156.3071491790394,-226.61128862929505,224.75374264393386
14,-1953.0472019838742,3107.1384286529988,697.7745395161339,-50.55453100102861,-697.7728723065914,-1028.1130257578372,-212.00201367113866,1391.4820359352238,-274.84661267499064,-922.0201842123014,781.1520137475145,-623.336679822743,-19.556932468587178,525.8242183522732,-640.3737741507545,-18.75927960081971,392.2687510053678,624.3910700747101,54.36310805442099,328.59796755870445,-290.653401926141,333.88514971404476,-303.14249905354075,-50.424000830978976,-4.188948120538235,-676.2352279179628,-438.46893637519736,-510.27752536704236,-24.98086619754396,83.61744338286312,-61.33309667233278,-32.675489913975234,215.83752870145508,73.4230885981284,203.59168401120277,168.58495116985594,-23.12502344615214,117.34001237170473,80.28875646704827,-222.04953444313855,217.808955454791,152.3820139717119,17.87559031635552,365.8332058636773,41.77497532507738,166.57798508503907,-342.3278453920625,176.40484409822778,1.7024651699444426,-249.0433401087611,-33.054405358774595,112.98091950855503,111.05994021578705,-231.08109108007315,10.134662743064519,-158.03970998205628,-201.85675017221467,245.74660735399624,-182.8976929343793,-19.192644751646156,18.427091678669356,101.62270053407795,-363.4764855108338,388.45531722727964,139.1321718027769,-0.9857283967814112,59.03529639189642,-150.67821839654283,-195.95849161435933,354.269651008717,106.37723029197949,151.31655893306294,149.20803887986273,106.81120426090419,-158.6889575717788,-204.43169996578803
14,-1853.595335383445,2971.4717266472003,581.0182703449921,124.32838338007193,-681.6418855573517,-579.8160000633625,-456.06947622119174,1654.9909207245585,-247.40164405526565,-887.9014767887588,641.2148926242029,-480.0714458646851,75.48947318259152,408.3110182836533,-255.47179390710392,-536.141998787154,268.5427616913804,640.2196976666168,-46.328726183891185,641.7163088164172,-246.67160239598905,225.62908201762787,-321.5798249689251,-284.86133771625475,83.99545729920116,-296.8448069096318,144.8869655603225,-494.9207974742599,297.914299845989,137.37691987558406,-294.33118321098107,-198.7695354917842,-326.5410568430588,-26.878141399423967,-118.68115967690949,234.85158150675875,331.99305613693195,121.38078820802733,-292.0510930227926,58.38252033854229,314.779812829956,-189.25628469928026,-476.6687871670294,265.7641224818072,556.0340331005082,-457.0363680122658,-196.71676749242008,409.4299722726807,-195.7784273042092,-9.680107573876148,333.67986956269283,601.2375559983043,-305.8032484148143,-11.63789867606435,-122.31982607811985,62.88256183454109,-13.230675517095648,-88.98943381725648,266.80221227977535,-25.26753509247139,-192.23329459751375,-140.8886345190898,15.319847422370668,311.1480636094689,-13.655295394040582,-210.8017980234564,-226.9635799317809,-81.99802696359055,-374.08241127296054,-100.69393452960895,308.56830736501246,207.62617481587,355.9047231757785,-79.86729317880588,-372.3987264103669,218.76988879658248
14,-1608.2863973236,3470.959322550192,1187.1641149655359,-291.7314128699095,-468.8672155349259,-759.0217067337869,-275.244299694604,1031.1318607485564,-315.8176406456533,-1109.096424586744,555.8487399327925,-1028.0175934280096,-83.31913332561713,584.0921666754407,-911.4860448008446,123.26911480405116,509.8021395911072,87.18430771179263,-303.2140994334147,0.20361078404094712,32.88726622567502,467.2460391809374,-431.53536373036314,206.55337324672064,-32.20247646920947,-508.7397186921176,-911.1155790950743,-413.7455935323956,240.9820039064166,26.871094052834703,-258.35276752905594,-239.12850863435693,248.29125661565132,238.65667087134304,265.20739125406294,108.00868049112776,-157.0074765658773,84.15405311330879,144.40514728931856,-710.9904961161014,427.77563282304504,58.28527116930528,306.66171776471623,179.88490852026072,-169.59137152661287,-74.19088852223737,36.978688708516415,-1.23258613696294,-27.26840785728542,-196.17913764984442,-158.03524761506907,-259.9956992354186,38.36050382149104,-308.8679296698207,213.04789332131247,59.02730102486244,-47.72409008483891,-45.942303955738964,118.55617062785103,27.911502090896597,431.59212094346395,264.36809907092874,45.586060616422486,-411.54533649319546,8.834549447397919,-170.89015352172746,334.4773553301565,-64.71540594796636,364.0030413401031,-39.23878206377601,-8.152016962560989,-314.82023056855473,-219.7155555392349,219.9709361150821,66.81587353087494,48.26437991132737
14,-1204.200352109005,2812.765030536015,-182.05894776384918,-1076.3327209981942,-1070.5627798848077,-882.6178039766211,-8.197190991565797,144.00041843066867,-368.92921189082006,-802.9532394991039,237.95570133902305,-314.60535508919753,-258.304345730639,206.3204408468071,-488.9883406731405,204.9765547800463,59.84055915846304,-107.962941019597,-270.8082692050715,-314.2502315856079,-135.16604887653222,-162.87828669499459,-305.84970298471006,92.35981502335474,193.0441886189463,-42.099339435502046,82.43136898361989,94.47567270222419,-359.9216008062189,348.4559155269638,86.71972967501284,-19.604717647681092,296.7293386135911,-666.9147779576751,497.80494485219447,-632.3136806260104,-589.1638239494588,329.85717999907195,-292.65676308204223,-506.89950738261393,-506.42966838215614,-123.15546897678884,252.7116722572703,-212.67276560194713,-292.3834928830689,41.4229827764071,146.80227648410116,-349.3429046490361,-416.94432984558654,162.07764955392324,118.80604443258409,-38.86305867130202,268.7620548811816,541.4316912382322,135.92188670107578,-145.77716873414894,60.5724884962546,-213.14829020655355,-319.02067803248553,373.4615621929061,-445.2919552089551,161.5120082632502,35.22172934235536,-201.30849911942943,-158.32056328440865,295.23203473334826,-277.9448312697889,284.72533107537583,-62.56141641030135,101.10118771743788,463.7382151215614,-171.10277570028353,82.99906248719735,53.49680752099218,-10.222911707847018,344.930810052165
14,-63.540352127488966,2139.866382070413,-828.6421952525262,-1120.9407039202338,-1963.480305325428,-161.346011836798,126.44236110186634,381.27904131045324,-582.7669998512406,-505.6624217875225,-59.494796032939206,-390.6878233993053,-301.3309597339647,524.0566408425752,-121.33427005268084,-312.490118587578,58.58506893421317,289.0500266460574,-165.6831637234605,523.7595913215067,-405.43948960975837,-370.161746713657,-378.0782477893825,-952.4381716974405,-127.70746580355093,255.25500827675248,41.2155280773735,-51.96226888052506,2.7053484388990086,244.9755137139303,-249.4289283738844,26.512806121922203,196.48632222096023,-280.400687815742,561.9963318833583,-479.440054331779,139.6904287457841,-96.91412631567741,-32.80975197231078,82.89331858326092,-237.67950489651142,206.74769957466305,-252.6574614208783,-654.9283106659896,457.2392593298428,-96.56638694635876,-501.90085804845177,-331.35741035245996,65.44409475760503,18.646312968468024,149.19992547328448,60.551715334517894,304.1223901550856,-22.397728389709464,-297.64184757706425,-134.56038174678707,-156.9902016208686,-28.04915018162042,305.42470077314283,-179.5705332268196,-549.241920204995,-349.18898236635016,84.74477479959515,-247.80055301541154,-248.9947543569729,-68.65387492255128,30.845353643293805,186.2891772219573,46.20722024743013,-58.846848137658476,-696.1515172678423,-131.4097459549131,-239.38790222931246,-41.71499179149731,-23.590705431526885,-95.17013569930238
15,-143.69611727531554,785.7180191067637,-1280.0775794400874,600.0683822668545,762.8591589640934,110.09434125236936,-266.5210845599146,577.7360886879537,-660.4131400177273,-104.68084178627602,-597.7104013335188,-134.3208013457549,-98.75011866456263,84.93110733242507,-66.91566935572646,-86.8093030263896,42.47805552749184,413.20141778348676,621.8181552147291,140.2576808976905,0.1953511617103274,-424.52942618876665,-157.45386808849247,788.7390043453419,150.80611269820446,450.39867434519425,-92.96101420635873,395.0652151348346,588.4130374283575,-236.6871720615678,72.39579099052285,613.2393495438135,60.23984327942509,105.2078842400267,-219.25334551163064,-340.5927502756839,528.9202693827193,591.8509435234148,-408.0792636088618,-141.75957740312927,128.635388389244,90.41664514788208,166.90823275698673,164.31777820621053,-135.50746200044946,-152.80804109252517,-603.0153219539876,-52.18229751743465,281.5968003293346,59.36000337059245,-90.22468232945675,190.94565447114596,-167.7372335529756,-72.40050978678542,-79.9377858096258,74.91144306008118,-245.6188130146517,83.62112749541464,-246.99331539198494,159.0483799541551,114.5637130664285,-118.57895241510248,-281.64896978028355,70.94959735700851,-186.1532096821453,78.90052088044371,7.058559721349383,51.57228047257766,-109.25845821403,-198.46173539447375,141.41618806120562,-178.84890425346904,-71.73375695115045,-40.76806609200185,-129.37720856861628,-32.89455550644401
15,-11.587501343664819,851.262535068153,-1396.1436239000925,406.3800934955157,654.4786457391217,61.253614411014574,-254.7174879064475,473.67545925343404,-648.976692257407,-95.17979288799413,-560.7991939688392,-240.65040343880878,-158.50404963743983,126.612399914278,-22.794344072192626,58.06047046939791,276.96797880256935,325.7227840917649,548.9016063670917,138.40775091919954,89.63126425965231,-385.93068049038027,-112.84519144850397,782.2599141558063,225.75136986646578,350.9060143756423,-49.959191570429915,279.01631637696613,642.4754106180515,-198.77333729438828,-99.40279909725392,589.9162884306675,61.79970725199215,169.5705496477582,-353.4805761015475,-237.5695176553618,561.3666521473459,396.7696330927838,-239.4368833387934,-179.35470240727358,174.09286860967498,54.23682190408525,358.51067608497243,11.142633356609473,-73.78398663968498,-103.93718409358179,-589.6967267600596,-77.51986929255852,189.61627411538555,120.15332720982222,41.39373004673694,163.63141471938658,-208.88852384422154,-1.12335971508797,-218.0203641964041,-99.97367517539988,-253.99333581981108,-11.615240999190785,-140.04677066819733,40.51400032753887,-25.7729158214769,-40.64483510855072,-106.60379520809815,24.184009768130142,-245.32135767190977,189.8692960017166,53.45982038589037,60.8157258140357,-106.22695556519822,-303.17362009615886,192.70793222108466,-155.81845505928106,-112.26463655453239,83.01742262148386,56.514306361262996,162.24889696668038
15,530.8911313869262,50.105624444553186,959.7095330948176,-422.9419196047966,752.204570243013,-60.12150391765089,175.00166766725454,-750.3328784576966,-202.3395738814997,427.8921915637252,-197.33056141699387,-502.61825079552153,-160.2801129198271,313.40026046436844,279.60876525867286,123.80837325848512,487.8360976089102,209.7947646762284,-121.20391760097237,76.40107378516299,-17.527524897759243,112.0698444901758,535.7844947923375,637.9484953541942,187.53251782092582,-59.58948957845584,-203.82581237814725,-255.5515165741985,-154.11252582914176,670.8604389571805,-155.34311169284987,55.35628390879855,22.867781940903896,451.0696145280517,-254.0037492485085,133.14448570823447,180.78133320227883,-160.25575222472997,137.08916209757572,-141.37070918926614,-84.69450048443665,-101.72391814811908,-42.27308535302818,-350.34071690926845,-205.03639329904743,-9.877967351488628,-176.41074860978011,14.016802530734514,-76.06932131316307,-261.8951474240998,24.938415847722844,128.16892348790492,99.05185002382332,222.1024343498315,42.207404453110556,-74.84930619599152,60.23713688523171,217.41206689777172,64.84711091731839,-7.330285205269526,180.8287099143489,-292.69303339725275,-73.80225638294255,-24.75715541901279,-139.95552260229897,-138.40502093268887,-87.19623117397214,-191.0752405697733,-150.31361538631347,-63.99927564890829,20.35140029338998,-213.29073487573595,44.88858084897777,-78.49374994237499,37.06131928588985,6.904418453089562
15,249.58897785619604,209.00575039535295,1019.6616581633629,-637.3781111905671,626.4399004149966,-103.25494765807416,520.9951963788347,-648.9568483323112,-275.34675640181825,662.4747050450148,-347.2865522653756,-602.7171661665712,-162.38253531881656,157.3000774555936,339.5251768277828,231.80940697897236,167.8932221276172,-46.4154758240054,-46.739544549037035,256.20610362036393,12.906029193485189,226.03070570392805,488.7611013843453,683.2553675372218,184.67089048911043,-2.966177121867183,-22.546062020992963,-133.0471257930002,-246.14128596042184,423.41409365651293,-8.05005350200944,-19.076675408773028,-247.9825943246636,181.27872101456165,-350.51892228119453,89.29343466389804,113.64695446977157,91.80154702276391,125.00635794245723,-33.84364724584525,-124.58943476953695,-211.93112460101372,96.43833978012893,-162.27634193869176,-159.80633094142067,116.47039645419748,-172.69361303735755,55.6508256365463,-68.64118135802735,-210.46057286433162,-45.7213214317177,424.7431755356836,369.9420204781142,314.1978136199526,232.70972777306184,-170.7297828582779,-17.99225664877903,146.09824808353943,250.48167166961022,-266.6536366045335,152.92811578374835,-128.52105798955046,-101.99681459854443,-56.87792077069633,19.091243890603284,48.644951545754374,-227.32826832343915,30.257573960220114,-29.366420975148056,234.11783146408575,8.8382935458106,32.252634915613605,-142.57150288894658,122.94400579999271,-126.68440685179092,-121.69208851444388
15,201.44688463689374,470.526320636122,867.6234928007369,-254.78632266408476,446.14373674430306,-259.051017224572,596.9298144701535,-651.6844905258985,-378.22702893335395,314.0631795211829,-367.1670376656958,-826.9194228339627,-390.76224705484077,182.3598956058096,266.9278115264255,360.5387937664099,208.55384838195448,-13.868606038171142,-32.494965917436055,144.02783907937766,-54.365833137337376,116.62244637152314,521.2359880942294,724.2038716212094,294.3411136484381,108.12509584816173,191.71408497752745,-199.8433530794848,-73.24688213876361,391.6218975885509,-85.7289942519757,-60.33591947931575,-285.3587281329539,205.39386106698436,-454.7386720789696,24.101721547772257,97.80234950143125,69.20069270218357,34.81053711996155,-98.03500779491098,-392.77871780952455,-333.32610931860995,239.97728738788814,-246.24645734881176,0.5295077253967477,91.54619964281468,80.26737846756865,-33.86955151339425,-103.4524033962536,-140.13434007937084,-187.361179845882,431.5878077094876,346.48044721097375,243.13803559383874,150.3799367900057,-78.96074179164859,25.81532510045336,117.67891044176542,57.69106781289703,-204.6911476980633,139.06589063908459,-159.93282092907117,-41.50563946258697,43.852091770600424,-138.30083515366786,25.533576926784175,-57.05376685327712,91.24271962172344,-13.902986307858345,161.7176031916644,227.17246378527702,79.73616227042186,-84.26260883863277,-97.07829916578787,168.9140954998207,-308.82330851110123
16,-543.5187807585817,1731.2228499044995,-1756.8363435837812,1085.5438706907014,-382.463559881632,-248.58385096385655,830.7038880265653,586.8860902975034,442.7207507570182,-168.30754542704958,-257.3654799487326,536.6142465793703,-308.5342924466761,-1105.7338663065323,910.291722230851,-39.8241732924585,3.7690470965648366,1112.871542188491,-187.08242932456432,-530.8635395085454,-258.5483463560213,210.21744067013503,-452.4304080231076,127.83811036900586,1074.0092854490495,-353.40848624991736,48.09274731708996,-292.408847789009,-350.30139427121486,29.997773028684307,188.14228292114643,459.82158931346885,735.4726299221486,-310.9540015647875,289.81297118587577,90.47022511407113,145.20945546863973,-148.3955393406232,215.48546159236622,-11.31709194340636,390.2235450985639,248.70616959996536,-48.546070938250715,-208.29367756318317,-44.72422969304275,124.66352893342372,36.81236007084577,-289.33272135674605,36.72924733093965,310.34360887400567,-75.08285438063369,257.9343230390558,555.5109675118132,-73.09932093018173,-87.34106848922372,312.5573409322647,-328.0043536473543,34.03042577930316,-168.4601235387535,-277.0422731368247,632.1007560530365,-43.503432189787404,305.2954003256642,-35.36389547856393,474.395065102337,134.2198709810799,43.31059817710002,171.91987404550537,-117.04551316467119,-320.2402849441232,-48.846460982125436,322.09884895170893,-54.307222756745524,-506.2990188258734,140.38509514579994,272.5287120357931
16,-1199.9737099651497,-317.95672401989395,-1412.9285144752548,490.22329610788154,185.17548509977786,171.0502925497591,1025.0019834016414,430.78252304170445,1161.9694444071179,-196.14168015513053,527.2691775952304,-478.2669057621404,-723.781384729952,-528.4401883450729,620.9984592616935,-102.77579229552674,-312.02751634368474,408.0986891663604,-449.87544028278097,-57.823178282388135,-59.792086442690135,-451.19445400360945,-302.0048789563398,177.7067587824242,154.1270973976509,-401.8048492231069,209.38105670046124,-329.74949028874266,292.72025563023226,563.9496818175663,96.2659980837162,-194.39897423146004,-19.423295862547,-165.3807486348669,-136.89143686028052,-203.56130059713618,-13.519367203367487,125.19507230697687,86.9959998288027,360.5218899528868,-189.01468368625666,-324.3445135655801,-192.94710059949938,-558.9865177336137,136.05706680029473,280.1260590283743,46.4738401776962,524.8395701984856,-68.80282531522971,343.2749254423186,-240.89745433980096,-132.6601561475637,276.4808171559199,-123.74445483507239,231.90006972278115,-57.11763056482226,-90.83975465311302,253.4354024807468,62.256690438859486,-14.251519833188546,152.53671606298454,344.15796547693606,-22.690885814802712,33.609498552708295,-219.55902577031253,194.79303492886913,-40.83431288693405,-308.6976276069436,-282.4860801575981,-13.408515303084648,97.22192454083626,-87.61450767932314,139.6196198872259,261.04769358648934,13.133446628148128,279.6712681379788
